KEY,PBS,Lo,Med,Hi,AveExpr,F,P.Value,adj.P.Val,SYMBOL
Sptan1,8.716089832373832,8.604802592859427,8.642639641532597,8.726942856317695,8.672618730770887,20281.83562235014,1.1086735860924785e-26,5.28816382319593e-24,Sptan1
March6,7.82200482268184,7.97710103154588,7.9873106479011415,7.958111005767369,7.936131876974057,20263.12887235481,1.1160192371250445e-26,5.28816382319593e-24,March6
Rpl21,8.447148118401381,8.190706705693042,8.220998990648795,8.121319356231506,8.24504329274368,20209.69555111824,1.1373084969869753e-26,5.28816382319593e-24,Rpl21
Pde4dip,7.925733941826411,7.876962596266144,7.887310354728003,7.863143935795941,7.888287707154125,20019.266671706016,1.2170346085138641e-26,5.28816382319593e-24,Pde4dip
Atp1a1,9.49200604993052,9.25757273356497,9.245925269107286,9.19862497377933,9.298532256595529,19959.674521406796,1.2432786780316367e-26,5.28816382319593e-24,Atp1a1
Atp6ap2,7.35146694207404,7.466122574613374,7.4368698601725995,7.4193485646391775,7.418451985374799,19872.752545235206,1.2827235698072273e-26,5.28816382319593e-24,Atp6ap2
Dstn,7.577500151748691,7.475216538135646,7.523757281841425,7.47146293007455,7.511984225450077,19746.43760429198,1.3426141869352598e-26,5.28816382319593e-24,Dstn
Bbx,8.134917970286697,8.433018553108951,8.362653030306493,8.285799521947272,8.30409726891235,19737.455745798416,1.3469927613621867e-26,5.28816382319593e-24,Bbx
Rbbp4,7.168791734301362,7.240956106455498,7.186406795566395,7.045696650887356,7.1604628218026525,19691.008634362755,1.3698966196370212e-26,5.28816382319593e-24,Rbbp4
Tmem59,7.769618246198522,7.668307399716607,7.63176418657001,7.664196254257744,7.683471521685721,19686.68867685456,1.3720493308776013e-26,5.28816382319593e-24,Tmem59
Map2,8.137596108577556,7.96432805406214,8.154446012915582,8.196353781005268,8.113180989140137,19674.859372530293,1.3779638430959037e-26,5.28816382319593e-24,Map2
Cbx5,8.74115082191687,8.7163377443555,8.698604039708613,8.635631916289691,8.69793113056767,19648.98694426698,1.3910013106678209e-26,5.28816382319593e-24,Cbx5
Unc80,8.442565311135711,8.480574187382244,8.496226902830859,8.51351558965741,8.483220497751557,19623.56894998205,1.4039468576421627e-26,5.28816382319593e-24,Unc80
Hnrnpk,8.6328955491168,8.614081825052388,8.578232371008173,8.465831671537657,8.572760354178754,19590.85228125195,1.4208122743883676e-26,5.28816382319593e-24,Hnrnpk
Peg3,10.559103448541572,10.593073256253778,10.71967519881677,10.627358121203777,10.624802506203974,19552.378413648516,1.4409417165649078e-26,5.28816382319593e-24,Peg3
Ddb1,8.82252870710883,8.636690151564645,8.59059671790422,8.60082432034899,8.662659974231671,19525.983832510512,1.4549392964962967e-26,5.28816382319593e-24,Ddb1
Kdm5b,7.009786104234491,6.979558380422925,7.032961001933678,6.992781225035204,7.003771677906574,19489.953075473983,1.4742980193067679e-26,5.28816382319593e-24,Kdm5b
Ncor1,7.839552119834373,7.8764608095063835,7.8863134422212635,7.848810225866362,7.862784149357094,19375.558777556143,1.5377336406502404e-26,5.28816382319593e-24,Ncor1
Sesn3,8.067966164049267,8.310820988630487,8.171461418868809,8.285476765536973,8.208931334271384,19342.367402271077,1.556717642860116e-26,5.28816382319593e-24,Sesn3
Lrba,7.601884088607736,7.529204322929466,7.543238371769826,7.456290020343342,7.532654200912594,19321.76974625232,1.5686328700898275e-26,5.28816382319593e-24,Lrba
Zzz3,6.779297423513922,6.9605568386152905,6.865232228284022,6.805989511533623,6.852769000486715,19318.16791989988,1.5707270960194131e-26,5.28816382319593e-24,Zzz3
Rps19,7.90727200674983,7.772966249584579,7.741063466928799,7.637054296924768,7.764589005046994,19270.140470064413,1.5989586469614776e-26,5.28816382319593e-24,Rps19
Trip12,8.419788517817103,8.616784970494198,8.593170072572418,8.491579327271923,8.53033072203891,19182.509345077757,1.6519735486556052e-26,5.312610546613001e-24,Trip12
Pdxdc1,7.337145121846998,7.342143273551897,7.257722000590638,7.214676126590987,7.287921630645131,19149.0446496268,1.6727454020357744e-26,5.312610546613001e-24,Pdxdc1
March8,7.720233235412145,7.63799075825926,7.613068080622572,7.636863022988576,7.652038774320638,19104.525815850502,1.700841699870173e-26,5.312610546613001e-24,March8
Tulp4,7.836410468912259,7.851618554309386,7.856736294703439,7.813638021784718,7.8396008349274515,19042.75987028706,1.740718167849355e-26,5.320208961755556e-24,Tulp4
Sar1a,8.155834624821015,8.31395568080615,8.163611777614525,8.065030812340144,8.174608223895458,18952.493856774865,1.8009260587901324e-26,5.320208961755556e-24,Sar1a
Rpl14,8.401300153220955,8.069012509353861,8.12902087145663,7.9337442757693015,8.133269452450188,18835.77140751277,1.8823316596776366e-26,5.320208961755556e-24,Rpl14
Rps12,8.649422862518279,8.40999686586494,8.400384293561675,8.355390823539881,8.453798711371196,18816.13452952106,1.8964351742199742e-26,5.320208961755556e-24,Rps12
Epcam,8.63903640328032,8.555265977253253,8.620073603577147,8.551349885495323,8.591431467401511,18786.557177654766,1.9179060138924733e-26,5.320208961755556e-24,Epcam
Herc1,7.936314175958335,7.987702338757206,7.949304605404256,7.970930297979082,7.9610628545247195,18757.41674191853,1.9393310341908482e-26,5.320208961755556e-24,Herc1
Sun1,7.188298333915194,7.120459870899722,7.064791639315555,7.0708005282494675,7.111087593094983,18732.59133674542,1.9577988639195232e-26,5.320208961755556e-24,Sun1
Kmt2c,8.121066474401431,8.375371787766243,8.375004675465386,8.301468952281613,8.293227972478668,18698.66180983182,1.9833644116611593e-26,5.320208961755556e-24,Kmt2c
Sec22b,7.2976106347270395,7.483333989739906,7.249043684267518,7.286704204598912,7.329173128333343,18650.946170663457,2.019964073003688e-26,5.320208961755556e-24,Sec22b
Fam120a,7.830875372273599,8.000937496079578,7.868568408896527,7.892824354766991,7.8983014080041745,18641.61968918693,2.0272074248777395e-26,5.320208961755556e-24,Fam120a
Marf1,7.125914129415831,7.321687566683597,7.173568588729433,7.157405651916146,7.194643984186252,18595.910115599203,2.063138325068493e-26,5.320208961755556e-24,Marf1
M6pr,7.323236340207225,7.124421041481542,7.1729613235519745,7.073716097972451,7.173583700803298,18505.791827226083,2.1361246802493143e-26,5.320208961755556e-24,M6pr
Ctsb,8.77868582026454,8.62735810064898,8.565009103616834,8.614113139424166,8.646291540988631,18501.312627422136,2.139828418593128e-26,5.320208961755556e-24,Ctsb
Fth1,8.752002944603387,8.580431906033963,8.70462612158832,8.58201537337657,8.65476908640056,18495.23689670987,2.1448639912217812e-26,5.320208961755556e-24,Fth1
Gtf2i,7.8387472468507955,7.790913549512945,7.76269220856849,7.79464452836606,7.796749383324573,18451.827605782208,2.1812371802062003e-26,5.3320184809475334e-24,Gtf2i
Atp1b1,7.67839997910612,7.819212862043157,7.822001480955537,7.728709689145461,7.762081002812569,18373.689255895984,2.2484964184051652e-26,5.417912727034274e-24,Atp1b1
Atp8a1,7.1614250309418,7.4320761745024795,7.3823292816391195,7.318654777790322,7.32362131621843,18288.1400095018,2.324860445627729e-26,5.465382394098564e-24,Atp8a1
Clcn3,7.957841580027091,7.868305013636375,7.880235707945888,7.834450586950737,7.885208222140023,18274.03996902841,2.3377282751675576e-26,5.465382394098564e-24,Clcn3
Tspan3,8.043789216360018,8.013717752177145,8.039377209395026,7.928337670092709,8.006305462006225,18244.010063468722,2.365405316708337e-26,5.465382394098564e-24,Tspan3
Cnpy2,7.301101744715181,7.451859540563543,7.158896793134041,7.036665146244264,7.237130806164257,18182.271214186476,2.4234882628537735e-26,5.523915747237107e-24,Cnpy2
Gprasp1,9.22277487202474,9.060519642211268,9.279008503947203,9.194830015236985,9.189283258355049,18028.028930953493,2.5758377439127666e-26,5.675864861898722e-24,Gprasp1
Rps21,8.22699041892712,7.883245680236627,7.944524098151671,7.8491881154559096,7.975987078192833,18024.431250186815,2.579519339181495e-26,5.675864861898722e-24,Rps21
Prkar1a,9.011749869405827,8.960397066917055,9.04217400321912,8.927394102662133,8.985428760551034,18013.14822708063,2.591104490224709e-26,5.675864861898722e-24,Prkar1a
Rad23b,7.122699145452545,7.009658778355483,6.971175807694578,6.95981481758273,7.015837137271334,17916.80844750914,2.692475625484785e-26,5.8223059455194705e-24,Rad23b
Sdf4,8.37060740766857,8.147118482068441,8.126417831759403,8.093247540064025,8.18434781539011,17854.000546074203,2.760996850649258e-26,5.894903022772282e-24,Sdf4
Amfr,7.3641008892659165,7.1045932928099615,7.226751140629553,7.2251935429524785,7.2301597164144775,17754.14453494553,2.8740688641458204e-26,6.059614941443444e-24,Amfr
Asph,7.119635411324047,7.3150650749722175,7.230902803145223,7.212209859007967,7.219453287112364,17712.658271354663,2.922590807523458e-26,6.085844339567674e-24,Asph
Nf1,7.4738886321702145,7.615347780763573,7.630663605849156,7.585074492312823,7.576243627773942,17542.45008319385,3.131683352508452e-26,6.371934470633115e-24,Nf1
Rabgap1,6.731495555796667,7.020239517503745,6.894916596456934,6.88469350776557,6.882836294380729,17539.43789129585,3.135534244753356e-26,6.371934470633115e-24,Rabgap1
Atxn7l3b,6.831256345779229,6.809721464456826,6.87559975866999,6.765154860556769,6.820433107365703,17465.46489565378,3.231819007499104e-26,6.4894156189865935e-24,Atxn7l3b
Phf3,7.0860342735215855,7.2883490875760355,7.230849244363442,7.187056391113822,7.1980722491437215,17419.02182464404,3.293991253351177e-26,6.534271929941864e-24,Phf3
Cct2,7.391752707838203,7.175235878752153,7.209822458744385,7.154534272062204,7.232836329349236,17391.382458101238,3.331638026768247e-26,6.534271929941864e-24,Cct2
Rpsa,9.563904798192837,9.260930742817727,9.278416164831754,9.131310981209552,9.3086406717629675,17323.04404882825,3.4268434626045303e-26,6.570426792917904e-24,Rpsa
Ddx6,8.676739014866953,8.71733222903692,8.682008580671916,8.678319090311991,8.688599728721945,17312.517087288194,3.441782950764464e-26,6.570426792917904e-24,Ddx6
Ralgapb,6.9980366951480395,7.117109427634055,7.043414961337043,7.000316039696357,7.039719280953873,17294.910813971503,3.466935344576353e-26,6.570426792917904e-24,Ralgapb
Vps13b,7.792696651640793,8.033910491974641,7.9676961639026995,7.851145474562541,7.91136219552017,17227.097727595705,3.565790298514812e-26,6.682687218338814e-24,Vps13b
Cd81,7.87414178101674,7.7278848060904775,7.779698774877076,7.814861488086307,7.79914671251765,17175.50496372642,3.643154104406298e-26,6.752646184507805e-24,Cd81
Akap9,8.180866462202072,8.447419338806807,8.32845454228115,8.244031072668426,8.300192853989614,17017.690272561704,3.891940147178897e-26,7.135364615485484e-24,Akap9
Rpl8,9.197729545179296,8.694926764348288,8.810477625737734,8.747976647782787,8.862777645762026,16988.01373039211,3.9408567939792034e-26,7.147358230542713e-24,Rpl8
Nbea,8.196428994233967,8.379863354300259,8.36096079821429,8.294633850065905,8.307971749203606,16890.88631505515,4.1059230681240896e-26,7.34574494661139e-24,Nbea
Prkacb,7.705534081403593,7.75614460795858,7.745863214448464,7.733079649917995,7.735155388432159,16872.90231203638,4.1373437477208877e-26,7.34574494661139e-24,Prkacb
Mon2,7.250966453413843,7.403516749784881,7.302514205598188,7.291592444776178,7.312147463393272,16778.94179965213,4.3060295681120984e-26,7.56560424222362e-24,Mon2
Mrfap1,8.309191282719885,8.231401490582083,8.24506839453759,8.199611213142163,8.246318095245432,16683.559825844295,4.4853324061773764e-26,7.632341699554819e-24,Mrfap1
Cand1,7.915782443493146,8.050140793651707,7.972211292956393,7.862698163056653,7.950208173289473,16668.03737232674,4.5153100485655633e-26,7.632341699554819e-24,Cand1
Saraf,8.488555730278122,8.299495256009745,8.331152393655671,8.267012898517857,8.34655406961535,16661.374525329884,4.5282476256486743e-26,7.632341699554819e-24,Saraf
Pbx1,7.016283964531333,7.253276898198708,7.170456259356033,7.227446970963447,7.166866023262379,16641.082174121464,4.567911313632746e-26,7.632341699554819e-24,Pbx1
Cpq,7.457815072239083,7.47143597533333,7.350377430438148,7.29459956304912,7.393557010264921,16639.324662735708,4.5713651590803464e-26,7.632341699554819e-24,Cpq
Araf,6.5299479124531405,6.462599602515986,6.5233602453674635,6.476265914057439,6.498043418598507,16616.87563752396,4.615744613797391e-26,7.632341699554819e-24,Araf
Eif4a2,9.16085178982824,9.381709720100226,9.237271772881051,9.072564570763676,9.213099463393297,16594.352473686118,4.660764777696961e-26,7.632341699554819e-24,Eif4a2
Dlg1,6.729627478680205,6.849713524475344,6.769766980029517,6.783648030274387,6.783189003364863,16566.14807019567,4.717848252962107e-26,7.651533315645371e-24,Dlg1
Copa,9.16896604681452,8.987292601641103,8.947966259532382,8.944321152483903,9.012136515117977,16478.233323847442,4.9009593773052283e-26,7.872807792095932e-24,Copa
Dst,8.904047833891848,8.838260690936153,8.8988979511762345,8.928691306715468,8.892474445679927,16395.86965620154,5.079889689050409e-26,8.083254658982383e-24,Dst
Gnb1,7.921768766290558,7.8105587806680665,7.763935509564876,7.784021362682394,7.820071104801474,16294.135654710715,5.311268939827758e-26,8.320898667625812e-24,Gnb1
Tsc22d1,7.788334024740084,7.687967556255122,7.796525844799407,7.712954169275994,7.746445398767652,16287.018196687672,5.327900966998208e-26,8.320898667625812e-24,Tsc22d1
Mycbp2,8.418397223021065,8.566571486876756,8.636900018849127,8.501423612030397,8.530823085194337,16118.792788300436,5.738834083150623e-26,8.880450869770784e-24,Mycbp2
Ensa,6.625554452907171,6.5345000425964965,6.5705671471500455,6.513034302097477,6.5609139861877965,16083.936056346502,5.82843124416019e-26,8.937104526840902e-24,Ensa
Sri,5.793258046428726,5.745741240045236,5.788203470658751,5.790101322690058,5.779326019955692,16030.811194360682,5.968069493310496e-26,9.068777310240373e-24,Sri
Hadhb,6.402714371693915,6.445083642631426,6.382141575948095,6.326519840140303,6.389114857603435,15988.899695767464,6.080927318326234e-26,9.157767953411482e-24,Hadhb
Calm2,8.302372503639383,8.206966293524683,8.150423208659628,8.141456920747949,8.20030473164291,15873.385732101635,6.404783529755486e-26,9.548131855823621e-24,Calm2
Calm1,8.819047364875754,8.77301988373647,8.656616424134347,8.700696449150232,8.7373450304742,15827.971163040578,6.537458286939524e-26,9.548131855823621e-24,Calm1
Actb,9.97295019008239,9.589573899923057,9.709068250458126,9.655083371602865,9.73166892801661,15822.352068751039,6.554090696124984e-26,9.548131855823621e-24,Actb
Ccni,7.142224212340539,7.339323823513456,7.268208385821594,7.205420029818348,7.238794112873484,15818.146853579208,6.566569605001127e-26,9.548131855823621e-24,Ccni
Ywhaq,7.333700211683533,7.218802620249583,7.245484893548916,7.104817214068502,7.225701234887635,15778.527960443444,6.685476894219526e-26,9.573270840525066e-24,Ywhaq
Rpl27a,7.988311524089753,7.708783645895055,7.717804107148867,7.606395999452634,7.755323819146578,15768.892713675414,6.714764694902632e-26,9.573270840525066e-24,Rpl27a
Arhgap32,6.65260852003609,6.794812088033664,6.737364447772709,6.726202230421258,6.727746821565931,15756.017068515466,6.754130728775022e-26,9.573270840525066e-24,Arhgap32
Trim35,7.450675448943043,7.232056050932886,7.309572564789644,7.282764732236858,7.318767199225609,15705.778290688419,6.910266725705003e-26,9.618132239180946e-24,Trim35
Derl1,6.862940446867165,6.9866999559866745,6.8737450903980655,6.8466570244421625,6.8925106294235166,15701.517505237425,6.923696878331961e-26,9.618132239180946e-24,Derl1
Actg1,8.216561468329058,7.958200927774959,8.192319782705443,8.038439155209787,8.10138033350481,15691.039250603653,6.956851444714978e-26,9.618132239180946e-24,Actg1
Rpl26,8.392115872086105,8.013063527885226,8.12402234140431,7.918756420523668,8.111989540474827,15621.952247880337,7.180036558940053e-26,9.773372153476124e-24,Rpl26
Cpd,6.981879614618649,7.001442812126838,7.063800146454803,6.994832111728042,7.010488671232083,15620.436186871366,7.185024883091476e-26,9.773372153476124e-24,Cpd
Rps9,9.077340029825923,8.610732452090083,8.724522507760476,8.618694803439631,8.757822448279029,15512.366594460365,7.551000744999356e-26,1.0189018365272331e-23,Rps9
Kif1b,8.36388811415624,8.396787614671869,8.405437432421035,8.382852391191738,8.38724138811022,15450.810664035764,7.768935427022428e-26,1.0399891575205341e-23,Kif1b
Smg7,6.673189503406819,6.610002091320532,6.67465177894495,6.624175392177092,6.645504691462349,15395.64041765738,7.970370625199973e-26,1.058553081379905e-23,Smg7
Ccnd2,9.056531422114759,9.000909516552456,9.079671077239873,9.011917498020686,9.037257378481943,15349.215995799032,8.144493994499096e-26,1.073227970353252e-23,Ccnd2
Wnk1,8.370010786230337,8.609513937185934,8.644465032230638,8.628673689070759,8.563165861179415,15320.762968198776,8.253353979049656e-26,1.0764394414443558e-23,Wnk1
Nisch,8.418942075634572,8.250593274870832,8.265192457134432,8.336839423751533,8.317891807847843,15243.17652454172,8.558721810702406e-26,1.0764394414443558e-23,Nisch
Ociad1,7.006246940012589,6.939048172618657,6.9599744202535865,6.854724566445724,6.93999852483264,15241.78262045474,8.564324548033941e-26,1.0764394414443558e-23,Ociad1
Zzef1,6.705479521407753,6.713738483092689,6.663479695934521,6.656882308030138,6.684895002116276,15239.067749189926,8.575248859350721e-26,1.0764394414443558e-23,Zzef1
Npepps,6.26160033182429,6.3005367103617,6.315038915415593,6.350025761294171,6.306800429723939,15234.22186066275,8.594787621295805e-26,1.0764394414443558e-23,Npepps
Spg20,6.770098942830815,6.8249112712981805,6.827047166122272,6.683319019247511,6.776344099874693,15228.806171666685,8.616683899762521e-26,1.0764394414443558e-23,Spg20
Twsg1,7.307090664952982,7.377674734243685,7.326833426458942,7.2456235559231965,7.3143055953947025,15219.929846744162,8.65270958286346e-26,1.0764394414443558e-23,Twsg1
Ppp6r3,7.066008145270386,7.2127129005027975,7.16820609066567,7.1852517580937905,7.158044723633162,15208.92348750016,8.697618916153968e-26,1.0764394414443558e-23,Ppp6r3
Rps15,8.453617196788908,8.075296595833432,8.13520946175267,8.05530230385761,8.179856389558154,15197.80918102105,8.743238482117552e-26,1.0764394414443558e-23,Rps15
9530068E07Rik,7.261293647575648,7.048397274832336,7.154701325570038,7.14361588397212,7.152002032987536,15141.556397656897,8.978356966962163e-26,1.0910707763322386e-23,9530068E07Rik
Rmnd5a,8.1590436433661,8.421715598492572,8.30603300078807,8.20968495982964,8.274119300619095,15138.472629237247,8.991453009437433e-26,1.0910707763322386e-23,Rmnd5a
Atp5c1,6.836539498560538,6.721011258358297,6.640261002408447,6.527740296413468,6.681388013935188,15101.303318256963,9.1510272040853e-26,1.1025026846521911e-23,Atp5c1
Camsap2,7.0219398020276245,7.228033774903477,7.268172242231599,7.0723305190063535,7.147619084542264,15074.931421679788,9.266204242985761e-26,1.1084614678470982e-23,Camsap2
Ddx1,6.629722331742711,6.6778323333132725,6.615150746387736,6.487467615926565,6.602543256842571,15057.04494998775,9.345262224980633e-26,1.110046041892594e-23,Ddx1
Atxn10,6.924170517464095,6.820792964249493,6.766095540537596,6.7211557040289716,6.808053681570039,15016.615292265738,9.52680987527793e-26,1.1236972179462437e-23,Atxn10
Wdr1,6.897416119204405,6.641647545913459,6.781680938400989,6.693078720410908,6.75345583098244,14995.389299189912,9.623731481073768e-26,1.1272162439481295e-23,Wdr1
Dock7,6.889809431076188,6.848068198540487,6.841066663194701,6.92089142390462,6.874958929178998,14967.61361175633,9.752262277010333e-26,1.1272162439481295e-23,Dock7
Celf1,6.948062353133241,7.084676152135877,7.076790386338383,7.059659919002151,7.0422972026524135,14966.569140846332,9.75713355169425e-26,1.1272162439481295e-23,Celf1
Zbtb20,9.588451920995409,10.01324716975007,9.975021613472556,9.916867839537552,9.873397135938898,14918.891423097954,9.982477171020279e-26,1.1454043703646194e-23,Zbtb20
Mdh1,7.79445134402244,7.63546876936643,7.640721715955461,7.586363678277963,7.664251376905574,14883.207779955173,1.0155015927749987e-25,1.1573287409010745e-23,Mdh1
Rps3a1,9.12499419338403,8.65689571727243,8.775247044205724,8.628379095311141,8.796379012543332,14832.716502336436,1.040499198849499e-25,1.1778590595298322e-23,Rps3a1
Zyg11b,7.204001988837766,7.358880064658562,7.299032365699656,7.260148724795206,7.280515785997798,14785.846804669167,1.06433315282474e-25,1.1849619856456264e-23,Zyg11b
Ppia,7.810412743534771,7.388100146796983,7.585345726625594,7.4613314188886655,7.561297508961503,14777.52542799492,1.0686294298174442e-25,1.1849619856456264e-23,Ppia
Agtpbp1,6.74304496043784,6.793966927026568,6.795703470095045,6.742345094299898,6.768765112964838,14761.86327583627,1.0767694268019418e-25,1.1849619856456264e-23,Agtpbp1
Serinc3,7.717615838765653,7.880053841782322,7.848938453884484,7.7420727128147835,7.79717021181181,14761.750219561869,1.0768284412045668e-25,1.1849619856456264e-23,Serinc3
Uhmk1,7.022254771220817,7.08460855423624,7.122426819100163,7.07868170217853,7.076992961683937,14752.059898300495,1.0819004315493357e-25,1.1849619856456264e-23,Uhmk1
Wdfy3,7.187089310790362,7.1599608192753745,7.219846291029569,7.23992240828453,7.201704707344959,14683.839102957825,1.1183882580542474e-25,1.2121296669793776e-23,Wdfy3
Rps25,8.06434204814025,7.708942311359122,7.7596545918841535,7.533977120240349,7.766729017905969,14678.910802957875,1.1210780106052226e-25,1.2121296669793776e-23,Rps25
Ash1l,7.551031611055111,7.7378822622790135,7.716486433582698,7.715624427986407,7.680256183725807,14657.656983835508,1.1327626296931117e-25,1.2169622468174341e-23,Ash1l
Ppp1r9a,7.039492981151101,7.184101454161139,7.169137986762796,7.143714660677259,7.134111770688073,14622.644110282827,1.1523154827654006e-25,1.2233651789448749e-23,Ppp1r9a
Gabrb3,7.3082329163387385,7.626188615599199,7.4080667772846045,7.323495627541988,7.416495984191132,14621.025638330262,1.1532285732627918e-25,1.2233651789448749e-23,Gabrb3
Rpl30,7.418265866840057,7.186870428594727,7.281204026512057,7.114947893000544,7.250322053736847,14563.441225151877,1.1862588699696072e-25,1.2505392724860854e-23,Rpl30
Sec62,7.652823945028349,7.75743253756338,7.676371257236841,7.571104465202817,7.664433051257848,14535.455493631172,1.202699883564109e-25,1.2551607979069951e-23,Sec62
Ric8b,6.155796697204474,6.033122856003227,6.134047606623238,6.0640893804324385,6.096764135065844,14530.689046112153,1.2055258745534666e-25,1.2551607979069951e-23,Ric8b
Lonp2,6.596690386028776,6.4340942370612115,6.468025694263811,6.4704355007774454,6.492311454532811,14502.619953277834,1.2223221424172669e-25,1.2648409555921498e-23,Lonp2
Fam114a1,7.473565065459033,7.720569300187876,7.414932706189379,7.354748251360931,7.490953830799305,14437.953792656905,1.2620426586242085e-25,1.2754812244454716e-23,Fam114a1
Hp1bp3,7.391008179130065,7.235788309174318,7.249221396574238,7.326801368149479,7.300704813257026,14431.556078653102,1.2660517310848387e-25,1.2754812244454716e-23,Hp1bp3
Trappc11,6.2944949499492395,6.366293914009762,6.288208694699804,6.2988797219385475,6.311969320149338,14431.173921488844,1.2662916656037353e-25,1.2754812244454716e-23,Trappc11
P4hb,9.591099215959701,9.562217397112443,9.370994812591483,9.400690803301437,9.481250557241266,14420.578240356183,1.272964767564699e-25,1.2754812244454716e-23,P4hb
Larp4b,6.625918868536866,6.683266568061796,6.7448813203454385,6.697368522527791,6.687858819867973,14419.911395763755,1.27338608136841e-25,1.2754812244454716e-23,Larp4b
Mapk1,7.14790368179281,7.2552276805927445,7.262649972475595,7.218266819346576,7.221012038551931,14412.661767507641,1.2779766818716115e-25,1.2754812244454716e-23,Mapk1
Nr2c2,6.330532962573488,6.564565287784307,6.455385750677935,6.3938829785689135,6.4360917449011605,14399.410943996847,1.286416181833896e-25,1.2763518669995483e-23,Nr2c2
Caprin1,8.182126746596307,8.314173304699256,8.259310379620544,8.165982443134629,8.230398218512683,14365.355118685673,1.3083994372175194e-25,1.2905715384530936e-23,Caprin1
Paics,6.301856287508546,6.176544231851289,6.16322422469905,6.141141129729887,6.195691468447193,14322.992130269478,1.336345056411932e-25,1.308209534657873e-23,Paics
Tcaf1,7.364224037911404,7.2983421533889885,7.319876740468619,7.274362460790227,7.31420134813981,14313.227053260001,1.3428828829717773e-25,1.308209534657873e-23,Tcaf1
Pcmt1,6.197476324939404,6.1668013073054,6.205621848754863,6.213755182049117,6.1959136657621965,14303.325732091074,1.3495491731218942e-25,1.308209534657873e-23,Pcmt1
Tnpo3,6.366783822775826,6.294639666281462,6.247312524630943,6.272292391682717,6.295257101342737,14280.504303322252,1.365058365617429e-25,1.3156822544496673e-23,Tnpo3
Polr2m,6.800968610670691,6.734126329197332,6.708396225471536,6.731806139852992,6.743824326298138,14250.502213333519,1.385757492734199e-25,1.3280438426106666e-23,Polr2m
Tcp1,7.378602911587788,7.358221496788563,7.305113863180527,7.201284073996116,7.310805586388248,14227.633630532304,1.4017754422505915e-25,1.3358048804768773e-23,Tcp1
Zc3h14,6.677756531705958,6.593815423496851,6.654358883919935,6.657737836944353,6.645917169016775,14191.68327265163,1.4273848276268818e-25,1.344640320892832e-23,Zc3h14
Huwe1,8.898314309164379,8.85752913046902,8.90699851798095,8.867017300082399,8.882464814424186,14178.564388383009,1.4368625981883815e-25,1.344640320892832e-23,Huwe1
Rps2,8.605375441827494,8.175763225572434,8.237109506943966,8.353335801237174,8.342895993895267,14174.690973693152,1.4396746563540464e-25,1.344640320892832e-23,Rps2
Zfhx4,7.148435726777892,7.313176003141834,7.313858491984143,7.25759101756897,7.25826530986821,14144.48982164736,1.4618167695730792e-25,1.344640320892832e-23,Zfhx4
Ddi2,6.201161762444727,6.135454644821783,6.235623975851057,6.158044147680244,6.1825711326994535,14139.79624185749,1.4652926177844504e-25,1.344640320892832e-23,Ddi2
Gapvd1,6.637683087611242,6.743955281299328,6.755885323340225,6.650331748887472,6.696963860284567,14114.304382055247,1.4843360134965243e-25,1.344640320892832e-23,Gapvd1
Rps23,8.788055592395828,8.496252414574162,8.54557807183944,8.428787877938468,8.564668489186975,14098.006228651377,1.4966591523544214e-25,1.344640320892832e-23,Rps23
Lrig2,5.979389947471171,6.104082334992077,6.149861341407222,6.095629436529023,6.082240765099874,14081.538149465607,1.5092293461076232e-25,1.344640320892832e-23,Lrig2
Uqcrc2,6.422150505466483,6.263157519543263,6.296095921680376,6.24190343445722,6.305826845286836,14067.472621829163,1.5200609918966637e-25,1.344640320892832e-23,Uqcrc2
Birc6,8.38483412464397,8.62238830233639,8.594631362046913,8.538719565124303,8.535143338537894,14060.73583818538,1.525280246179267e-25,1.344640320892832e-23,Birc6
Chd9,7.289232156463113,7.592797775890883,7.6052625970326835,7.459851650226041,7.486786044903179,14058.92950287586,1.5266831563354648e-25,1.344640320892832e-23,Chd9
Dync1h1,9.446224844361886,9.180593428055225,9.261821671228553,9.325088543332257,9.303432121744478,14056.07586312881,1.5289024648585637e-25,1.344640320892832e-23,Dync1h1
Atp6v1c1,6.157695095352002,6.192027412147412,6.175379010587353,6.074729160516439,6.149957669650802,14055.56135286871,1.5293029965326464e-25,1.344640320892832e-23,Atp6v1c1
Clasp1,7.023901301216972,6.889943544094045,6.972766677404243,6.986424715393077,6.968259059527084,14053.003151807228,1.5312962600189893e-25,1.344640320892832e-23,Clasp1
Rnf6,6.253109570588217,6.3240666662178855,6.258438581558567,6.201629092768786,6.259310977783364,14049.235676414311,1.5342371426556542e-25,1.344640320892832e-23,Rnf6
Usp47,7.49011927559629,7.6233682390070125,7.62252413134311,7.522036632515945,7.564512069615589,14012.194344702051,1.5634968744193475e-25,1.344640320892832e-23,Usp47
Akr1a1,8.110572996449497,7.823058517596566,7.8884255723974075,7.832637947418752,7.913673758465555,14011.244176799619,1.5642557546513532e-25,1.344640320892832e-23,Akr1a1
Pafah1b2,7.728144849558103,7.869609707402719,7.797858360025302,7.697389681133625,7.773250649529937,14006.626756220454,1.5679495788704619e-25,1.344640320892832e-23,Pafah1b2
Csde1,8.62870843006137,8.8216380450847,8.769224155036866,8.596338637289083,8.703977316868004,14005.042350308977,1.5692193551644736e-25,1.344640320892832e-23,Csde1
