PBS	Lo	Med	Hi	AveExpr	F	P.Value	adj.P.Val
Eral1	3.59745012385864	3.54633449796082	3.2628983380038	3.51140658798425	3.47952238695188	1590.12504492286	8.95172535234627e-19	2.11824847808676e-18
Pwwp2b	4.31378560824289	3.97324279821887	4.1061367143075	4.09864895012808	4.12295351772434	1590.01645710103	8.95609118927934e-19	2.11898429077815e-18
Trim65	2.96008143428196	3.02466477358113	2.98156152202268	3.18532585165886	3.03790839538616	1589.50355987495	8.97674535130135e-19	2.1235731253913e-18
Hspb8	4.61665527411934	4.25905634832657	4.33714790015293	4.32437152614293	4.38430776218544	1589.19738970953	8.98910057206496e-19	2.12619771909998e-18
Chsy1	3.62760827925275	3.6105851964015	3.57512915689415	3.59634099086258	3.60241590585274	1588.98096085969	8.9978460556253e-19	2.12796788306551e-18
Spindoc	3.67480884521552	3.44133002335497	3.56204787177372	3.54382386787866	3.55550265205572	1588.61795534519	9.01253620828708e-19	2.13114325284142e-18
Zfp719	5.77946271477948	6.41210972289177	6.28624754874016	5.89242146854386	6.09256036373882	1588.11004290091	9.03313637522096e-19	2.13571504402652e-18
D2hgdh	3.91744226308856	3.61028756846634	3.64815304646023	3.68922890710711	3.71627794628056	1587.97365634193	9.03867714573148e-19	2.13672554193487e-18
Galk1	3.84629783827829	3.59590505727315	3.51853329025577	3.5889992254483	3.63743385281388	1587.63797331177	9.05233093931833e-19	2.13965339060373e-18
Snrpb2	4.65874999824028	4.88955135972132	4.79176948723488	4.67901064569553	4.754770372723	1587.11118087374	9.07380546131905e-19	2.14442870556352e-18
Eprs	8.75137374389745	8.44610321580516	8.92329313306403	8.32109287226217	8.6104657412572	1587.0491357163	9.07633853164243e-19	2.14472684243784e-18
Timm10b	3.60136010009009	3.89763996975705	3.80685084484218	3.65491975535455	3.74019266751097	1586.08937621215	9.11562473752548e-19	2.15370839680407e-18
Hr	5.18874138358859	4.78406723669389	4.93105970948724	4.85654220389285	4.94010263341564	1585.8738551985	9.12447336668922e-19	2.15549709069954e-18
Mt1	6.20082782884064	5.37473147804869	6.05941167564906	5.98005682612434	5.90375695216568	1585.70013594438	9.13161287020996e-19	2.15672408510751e-18
Aamdc	3.39884985941314	3.40511109633081	3.38688824402213	3.33593884753244	3.38169701182463	1585.68525582345	9.13222470850644e-19	2.15672408510751e-18
Klhdc8b	6.15829255730051	5.53757237295702	5.5642512145592	5.81705823527205	5.7692935950222	1585.55413151084	9.13761827616898e-19	2.15769575058298e-18
5530601H04Rik	4.59680206479553	5.25814380477455	5.03957983849118	4.96237235459236	4.96422451566341	1585.02823147656	9.15928675869431e-19	2.16250965507974e-18
Arpc1b	4.23652621756032	3.97965448238477	4.08342620596339	4.1153286267	4.10373388315212	1583.44298224466	9.22495841188167e-19	2.17770991648997e-18
Cacybp	6.5342578469242	6.90274449494801	6.9161121122526	6.5118893858321	6.71625095998923	1583.15359999157	9.2370044015788e-19	2.18024843606814e-18
Wdr46	3.73501025582422	3.22130803943211	3.53725270842489	3.54321638252997	3.5091968465528	1582.5695667226	9.26137034307737e-19	2.18544513840912e-18
Gab2	3.63484159608776	3.50999125661281	3.64881982255824	3.63066928354853	3.60608048970183	1582.56377054822	9.26161252703406e-19	2.18544513840912e-18
Bivm	4.71607218552351	5.18783268607633	5.10173010219125	4.89938938774671	4.97625609038445	1582.48939509869	9.26472082789736e-19	2.18555511068553e-18
St3gal4	3.56298628118822	3.72107380440714	3.48896456854047	3.57906110234227	3.58802143911953	1582.47012956297	9.26552616756232e-19	2.18555511068553e-18
Specc1	4.33008558243264	4.13911053294724	4.08860125739108	4.29691243343908	4.21367745155251	1582.45961221379	9.26596584840946e-19	2.18555511068553e-18
H2-M3	3.71560225120115	3.32475730490372	3.31175755947372	3.52609040593808	3.46955188037917	1581.99709816084	9.28532492014346e-19	2.18981509267421e-18
Tbce	3.86947210204386	4.21746301584003	4.16563623639067	3.9379956951309	4.04764176235136	1581.83957544391	9.29192873961963e-19	2.19106615477652e-18
Nexmif	7.98164984849067	8.39884207673826	8.39427928638753	8.12052839650345	8.22382490202998	1581.42783462511	9.30921543251264e-19	2.19459792158377e-18
Sufu	3.39034572762787	3.28545442920476	3.4171584041183	3.61967522744893	3.42815844709997	1581.42085974658	9.30950858417732e-19	2.19459792158377e-18
Ppih	3.14561096270409	3.00473327345799	3.04316306483804	2.94868292864124	3.03554755741034	1580.16977970959	9.36226163707997e-19	2.20672536378742e-18
Gca	3.82845770529774	4.41262074176595	4.2769444134337	4.2660877069825	4.19602764186997	1579.98963435554	9.36988567234797e-19	2.20821379957375e-18
Gbp3	4.14032126551217	4.37275016715126	4.29441472561648	4.30585342071715	4.27833489474926	1579.78882710143	9.37839249287217e-19	2.20990983762608e-18
Dr1	5.95992299076096	6.60839242745464	6.44249164860728	6.24609450196144	6.31422539219608	1579.37093651778	9.39612387378638e-19	2.21377875931212e-18
Tspoap1	5.04446966810651	4.65218269184761	4.74484284762076	4.87765325558769	4.82978711579064	1579.34003778883	9.39743644405335e-19	2.21377877795877e-18
Ctu1	3.75704881869655	3.44321105521918	3.5540728139762	3.57969501700018	3.58350692622303	1579.15674097439	9.40522714495075e-19	2.21528021939649e-18
Itpr3	4.61654404853661	4.23963363322397	4.48190313437561	4.6420293908208	4.49502755173925	1579.12829643328	9.40643678859171e-19	2.21528021939649e-18
Akt1s1	4.81473681596966	4.53916086492637	4.48021665449812	4.65672570256328	4.62271000948936	1578.72879591255	9.42344485054177e-19	2.21897590805651e-18
1700123O20Rik	4.23720961255862	4.44635513310817	4.45918015070905	4.19532493559198	4.33451745799196	1578.63699127878	9.42735822908913e-19	2.21958753838702e-18
Zdhhc24	3.79918805955542	3.82510270831497	3.64020831173599	3.83017293897895	3.77366800464633	1578.39925793436	9.43750075776567e-19	2.22166539122447e-18
Acot13	3.61714165547947	3.74743799444641	3.58569312021728	3.49469641568506	3.61124229645706	1577.64397292074	9.46980644869206e-19	2.22895932696189e-18
Naga	5.42211783590833	5.03762780365888	4.99018404837178	5.22530169400578	5.16880784548619	1577.52057360408	9.47509655808317e-19	2.2298933116393e-18
Rcan1	4.82634914329813	4.24175928061848	4.33965095936826	4.48182070737239	4.47239502266431	1577.14763835126	9.4911047161934e-19	2.23334909665226e-18
Pcdhb14	5.07234312666222	5.36779991080155	5.36198229742199	5.13281887478307	5.23373605241721	1576.99495672114	9.49766743066549e-19	2.2345816230023e-18
Tuft1	3.8600607555776	3.68600934026212	3.86258882924892	3.74762897117287	3.78907197406538	1576.83250188534	9.50465590647402e-19	2.23591396338211e-18
Pgp	3.81001244457609	3.86470450994416	3.98771276260936	3.96811014896198	3.9076349665229	1575.35635071933	9.5684261962964e-19	2.25060165462183e-18
Sec24a	5.87393529320042	6.61302114841173	6.44981499532025	6.28658747257023	6.30583972737566	1575.14453474828	9.57761667204881e-19	2.25244925275303e-18
Bmi1	6.9323348237434	7.64125020984859	7.3854105260721	7.08389226412825	7.26072195594809	1574.87656535322	9.58925800519126e-19	2.25487264427103e-18
Pcdh11x	5.82365393220313	6.6881925269345	6.38716355099538	6.15303324743277	6.26301081439144	1573.73112575516	9.63920120988386e-19	2.2663006245764e-18
Jam2	6.30714300843448	5.81309728436246	6.24240969457522	6.23460122951562	6.14931280422194	1573.15263953206	9.66453686402978e-19	2.2719406729699e-18
Dusp6	4.28873840794964	4.05139567283984	4.48643089473461	4.38689884604854	4.30336595539316	1572.47444582816	9.69433605271409e-19	2.27840869023805e-18
Plek	3.63567234037957	3.9501243106811	3.7904975587766	3.78271717912854	3.78975284724145	1572.46498310432	9.69475257594028e-19	2.27840869023805e-18
Rhpn2	5.01587504721003	5.01057564771106	5.17874313488371	5.08067659498559	5.0714676061976	1572.17821966686	9.70738479822593e-19	2.28105961816212e-18
Tox3	4.69981850615031	5.05550541730438	4.8098574058104	4.90529319393678	4.86761863080047	1571.86827463391	9.72105929350867e-19	2.2839546887256e-18
Mrpl46	3.79666741075446	3.69675377418025	3.71327116494937	3.63441065974894	3.71027575240825	1571.49870579237	9.73739304148099e-19	2.28747365502312e-18
Rap2b	3.77004816386765	4.02300889295639	3.95941066817861	3.88489894658685	3.90934166789737	1571.14252805584	9.75316455141052e-19	2.29085958068014e-18
Lmln	3.85523583843208	4.1361287933105	3.84468335701247	4.08953686501562	3.98139621344267	1570.87172920342	9.76517497707107e-19	2.29336126898159e-18
Glrx	3.74002590085869	3.8281224835604	3.9108573685315	3.8232576825845	3.82556585888377	1570.66517648494	9.77434730149989e-19	2.2951958225588e-18
March7	6.0936996372169	6.92300209995902	6.91294847358327	6.76867333288104	6.67458088591006	1570.15550885536	9.79702199500252e-19	2.30020002769638e-18
Rab3d	5.78155910795695	5.7271185250263	5.52160802406944	5.63563700414147	5.66648066529854	1569.7124204602	9.8167833568519e-19	2.30451892665304e-18
Shisal1	5.73668869537319	5.29094876367255	5.7013881039752	5.65959179962273	5.59715434066092	1569.56368057101	9.82342720982434e-19	2.30575767809779e-18
Tram1l1	3.31795741383348	3.34674564760778	3.48579377202456	3.35558711874664	3.37652098805311	1569.17325992911	9.84089075402289e-19	2.30953533251849e-18
Fam234b	4.81893683759207	4.35537107045648	4.51469008691617	4.64911182984026	4.58452745620124	1568.63832954131	9.86487571190938e-19	2.31484221804084e-18
Zfp383	4.2506246005082	5.10236362279267	4.76715890904271	4.63862113275661	4.68969206627505	1567.61565940449	9.91091539494392e-19	2.32532215838808e-18
Itgb1bp1	3.70541973984361	3.62417511091846	3.5591293577302	3.61210000822003	3.62520605417808	1567.35585592107	9.92265048834883e-19	2.32775167993018e-18
Slc16a7	4.71669626661689	5.29238042749293	4.94264921277989	4.85869930095316	4.95260630196072	1565.8557863595	9.99071779039946e-19	2.34339364442592e-18
AI837181	4.29748685263002	3.87448379631824	4.04410881256197	4.01689617575632	4.05824390931664	1565.39395856341	1.00117807578631e-18	2.34800759236481e-18
Banf1	4.33118191991109	3.93570514840613	3.75484843910851	3.92639916497244	3.98703366809954	1564.45750359265	1.00546459897907e-18	2.35773271110525e-18
Prom2	3.8828269335167	3.63498665879174	3.7562422382739	3.88952990764204	3.7908964345561	1562.86518364174	1.01280138538661e-18	2.37460675108646e-18
Epb41l4a	4.474684880073	4.49111952728749	4.76711247184228	4.49573225107734	4.55716228257003	1562.77415027534	1.01322267178844e-18	2.37526432314879e-18
Eml2	5.65036694768257	4.98932192064444	5.17064624150264	5.29233073809574	5.27566646198135	1562.02659786276	1.01668977700411e-18	2.38306093228577e-18
Qser1	6.61611268817259	7.10345760619069	7.40228486807472	7.00595282090469	7.03195199583567	1561.30187434391	1.02006391704627e-18	2.39063750018333e-18
Ublcp1	4.21438104433862	4.4806293039974	4.48593463021168	4.39900003229769	4.39498625271135	1560.03461980659	1.02599466832338e-18	2.40420284393031e-18
Slc38a2	7.50858258510389	7.8058783823151	7.71120607087532	7.66058706337479	7.67156352541728	1559.76764458162	1.02724911839855e-18	2.40680801222785e-18
Rest	3.62554124936761	3.78430390625086	3.8628882842562	3.83300598941925	3.77643485732348	1558.52894128328	1.03309239483486e-18	2.4201624199555e-18
Tmem132a	5.166113245034	4.76311092323723	4.69633043240464	4.97361998661643	4.89979364682307	1557.92740221561	1.03594366525118e-18	2.42650490234574e-18
Gk	3.42063546835369	4.01819623215061	3.82212123522444	3.6494144944769	3.72759185755141	1557.88077148061	1.036165067324e-18	2.42668650243737e-18
Mtfmt	3.06087362077645	3.16388779911177	3.10350666960603	2.92385045394595	3.06302963586005	1557.48566639229	1.03804318657185e-18	2.43074752574031e-18
Kantr	4.32000397220159	5.31693328940754	5.19985422766361	5.1262371049633	4.99075714855901	1557.25717566652	1.03913108033665e-18	2.43295723654057e-18
Arid3a	3.7854539886666	3.80569628620068	3.76189901430839	3.65656555030625	3.75240370987048	1556.67658402194	1.04190125345021e-18	2.43910457209503e-18
Pop4	3.67330547590581	3.35679376004675	3.4150491519645	3.17660619299816	3.4054386452288	1556.62668328182	1.04213973704518e-18	2.43932430540399e-18
Phtf2	5.07663612639434	5.32056627391266	5.45497244629539	5.25977216426903	5.27798675271786	1556.12404089392	1.04454541784185e-18	2.44461600704018e-18
Rex1bd	4.10592873978047	3.92936458786852	3.78623347230426	3.90668907113632	3.93205396777239	1555.80566859447	1.04607244329993e-18	2.44785015276635e-18
Sertad4	3.67830461668981	3.93628260909347	3.93866299284429	3.94648988607683	3.8749350261761	1555.72632734761	1.04645338773309e-18	2.44840189913915e-18
Ddx51	3.82213367379756	3.61478848725494	3.84796904882245	3.75158031589337	3.75911788144208	1554.7744180193	1.05103617916099e-18	2.45878325019535e-18
Tbc1d15	6.33639459325629	7.11271180719536	6.93203356674126	6.66858786435844	6.76243195788784	1553.68477123152	1.05631018441594e-18	2.47077851623125e-18
Crtc3	4.53604310581795	4.37662881830097	4.3758850389908	4.57090062814818	4.46486439781448	1553.00754053537	1.05960324908136e-18	2.47813754884295e-18
Kcnh2	6.32447213921911	6.05606908642294	6.01135051983658	6.24339905017607	6.15882269891367	1552.56392575508	1.06176668807121e-18	2.48285300536492e-18
Arhgap29	6.34744526617846	6.77308724364252	6.64018018522234	6.35846182631277	6.52979363033902	1551.82720647249	1.06537068338102e-18	2.49093530864814e-18
Harbi1	3.78822819452642	3.98092283528776	3.89321111633827	4.01310675612625	3.91886722556967	1551.72798104151	1.06585715395569e-18	2.49172732027312e-18
Ccdc191	3.82631585719897	3.71174675562693	3.79159040028393	3.83798325201407	3.79190906628097	1551.56535763886	1.06665499209889e-18	2.49324691681431e-18
CAAA01118383.1	3.22157062496933	3.23713580185491	3.09146706003403	3.20489386972336	3.18876683914541	1551.03561018286	1.06925868211684e-18	2.49898658601424e-18
Gk5	3.01824254526951	3.61965145720759	3.36871067436568	3.32899906051261	3.33390093433885	1549.22646277557	1.07820534287949e-18	2.51954689918929e-18
Eipr1	3.91247123594054	3.8695551813045	3.71559100733097	3.71980766821955	3.80435627319889	1548.60186408819	1.08131391978475e-18	2.52646098975057e-18
Elac2	4.11271024646626	3.75341957062749	4.00113299842442	4.09621480517303	3.9908694051728	1547.16081755308	1.08852493840587e-18	2.5429570825612e-18
Mier2	3.95100813235598	3.75449544208332	3.83198226786278	3.92718245318344	3.86616707387138	1546.93067481377	1.08968164417681e-18	2.54530678470159e-18
Ppp2r3d	3.73070314491055	3.51191722149141	3.49589109467009	3.7486095872627	3.62178026208369	1546.80988604136	1.09028929346183e-18	2.54637351326788e-18
Pde6d	4.50150136205261	4.51088683746267	4.2747693743479	4.28172770714106	4.39222132025106	1545.77306810668	1.09552110412009e-18	2.55823819232916e-18
Med30	3.45087535645079	3.44908849636748	3.57961890295293	3.63500788957889	3.52864766133752	1544.6626890267	1.10115586163413e-18	2.57104040949376e-18
Agbl5	3.94492691933121	3.65483677596821	3.77064531232371	3.85023583125238	3.80516120971888	1544.36594111777	1.10266733438506e-18	2.57421313897202e-18
Smim13	5.13477453161254	5.48257564402223	5.44337314371219	5.24997685672573	5.32767504401817	1543.54574723548	1.1068572712937e-18	2.58363708758798e-18
Stk11ip	4.29291368286768	4.10363730811096	4.06976553378021	4.21940646362852	4.17143074709684	1542.89678721057	1.11018532578458e-18	2.59104689221095e-18
Irf9	4.37802734942879	4.27933464082089	4.29552764222526	4.28231339967644	4.30880075803784	1542.86142255144	1.11036701339237e-18	2.59111239829678e-18
Elk3	4.50399419211311	4.60096076555725	4.58615024977545	4.47263021146191	4.54093385472693	1542.41643103509	1.11265607671796e-18	2.59609490192308e-18
Cmpk1	6.23417832001884	6.88394609989328	6.63084075261631	6.42443226982018	6.54334936058715	1542.13802674364	1.1140909401693e-18	2.59908324866328e-18
Plppr2	4.20663252704888	4.07517612915684	3.83639463292742	4.12227085075347	4.06011853497165	1541.90600518556	1.11528836366634e-18	2.60151691743329e-18
Nt5c3b	3.88461082388629	3.66098707748728	3.78926847140802	3.82938888608516	3.79106381471669	1541.76412790305	1.11602129066911e-18	2.60286658043637e-18
Taf5	2.96507926376473	3.10200205165478	3.26097728316562	3.0182534414254	3.08657801000263	1541.12183375027	1.11934620749077e-18	2.61026026292642e-18
Drd2	6.97358162517997	6.48893609747059	6.76260340767674	6.85329529053462	6.76960410521548	1540.92622955865	1.12036101885951e-18	2.61226559373836e-18
Evc2	3.86412771149856	3.62988626408501	3.71006174072878	3.76925413290329	3.74333246230391	1540.02608478363	1.12504458354453e-18	2.62282335738017e-18
Gm24514	7.57093680885822	7.64030230731033	7.53996656926548	6.96450923390162	7.42892872983391	1539.40020052074	1.12831428931592e-18	2.63008252043832e-18
Ralgds	6.57054235116632	6.1688254646433	6.19976825909575	6.24439501307563	6.29588277199525	1539.30566586853	1.12880909223104e-18	2.6308723170735e-18
Pard6a	4.45760719773569	3.94677103887375	4.09369652442285	3.81110127931892	4.0772940100878	1538.82292788003	1.13133964543634e-18	2.636405885545e-18
Rcl1	4.13691071694315	3.83985520531793	3.80834959305672	3.82784034124368	3.90323896414037	1538.20152212529	1.13460663046732e-18	2.64365382457416e-18
Rorc	4.42128645710867	4.23015501063433	4.37852145119118	4.41958815624016	4.36238776879359	1537.88151001367	1.13629325896125e-18	2.64693421999981e-18
Ago4	3.82432083559759	3.76650680075021	3.7307124596503	3.88325293630966	3.80119825807694	1537.87485319188	1.13632837416367e-18	2.64693421999981e-18
Pus10	4.33802060889384	4.90717854957102	4.70954989616164	4.59779415463799	4.63813580231612	1537.46737079928	1.13848022924285e-18	2.651580506302e-18
Zbtb25	3.12521239859066	3.1655622455842	3.09133431625703	3.13838055923832	3.13012237991755	1536.54289711418	1.14337948287774e-18	2.6626234623359e-18
Rps6kb1	5.24755058462007	5.77274071477935	5.68040704402968	5.60741253387979	5.57702771932722	1535.87835306777	1.14691608348172e-18	2.67049055495391e-18
Fam49b	5.11662446093495	5.72191521728664	5.60013576207302	5.45365388126566	5.47308233039007	1535.66469108842	1.14805580688032e-18	2.67277533397521e-18
