KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Nr4a3,-1.2660116685658487,0.03385708319721567,-1.251988437746265,0.080919652840803,-2.0373729691531524,0.05619265503433116,Nr4a3,TRUE,FALSE,FALSE,TRUE,1.5184576918217554,FALSE,TRUE,2.4110912788456886
Sycp3,1.3101483037582689,0.09074922253230641,1.5650967922617318,0.09194285439365998,1.3660674519773344,0.17996730498054372,Sycp3,FALSE,FALSE,FALSE,FALSE,1.413770849332445,FALSE,TRUE,2.3826580258389267
Knl1,1.5519374661303647,0.038993157592340746,1.1104204140717961,0.1534476320771609,1.2903322956947405,0.17147637261261353,Knl1,TRUE,FALSE,FALSE,TRUE,1.3175633919656338,FALSE,TRUE,2.3565277986642252
Adcy8,-1.1402843383462395,0.20141559729208103,-1.1136656139997918,0.23225227115494734,-1.6187061277339336,0.2241819058719066,Adcy8,FALSE,FALSE,FALSE,FALSE,1.290885360026655,FALSE,TRUE,2.349281967060116
Hspa1a,-1.344972418353223,0.03536243473216411,-1.0308152846196266,0.1010148435168725,-1.4550837102548733,0.0813528680732565,Hspa1a,TRUE,FALSE,FALSE,TRUE,1.2769571377425744,FALSE,TRUE,2.3454990210974644
Ncapg,1.5039578576882298,0.05392290838623784,0.6210325399232364,0.46067560834253585,1.6920100309128072,0.10237695015747476,Ncapg,FALSE,FALSE,FALSE,FALSE,1.2723334761747578,FALSE,TRUE,2.344243221074756
Ube2c,1.2067737142668253,0.1890055995901253,1.2223465865574514,0.21270963086639294,1.3703192555231438,0.2662928874786392,Ube2c,FALSE,FALSE,FALSE,FALSE,1.266479852115807,FALSE,TRUE,2.342653359637378
Cenpi,1.5640947593391497,0.02576300521492453,0.5537627100515664,0.4154387980413407,1.455974480331792,0.09244734608718493,Cenpi,TRUE,FALSE,FALSE,TRUE,1.1912773165741695,FALSE,TRUE,2.322228130745564
4930447C04Rik,1.2339680169661698,0.018928541739663185,1.165657444335645,0.07497486722627093,1.0938363626743035,0.0759169231769727,4930447C04Rik,TRUE,FALSE,FALSE,TRUE,1.164487274658706,FALSE,TRUE,2.3149518769038084
Cenpf,1.3597733476548148,0.031062825505290582,0.6189979610959613,0.31675300300987314,1.407304235718596,0.08578606517159773,Cenpf,TRUE,FALSE,FALSE,TRUE,1.1286918481564574,FALSE,TRUE,2.3052297342350454
Cenpu,0.7837569162765965,0.24595103439882834,1.4678592694441814,0.08370095538389083,1.111407650567184,0.2148195242998711,Cenpu,FALSE,FALSE,FALSE,FALSE,1.1210079454293207,FALSE,TRUE,2.3031427637512203
Esco2,1.9232989410958599,0.0344572170268269,0.4768207701460281,0.6381035348926132,0.8669812205982121,0.4803676985342235,Esco2,TRUE,FALSE,FALSE,TRUE,1.0890336439467,FALSE,TRUE,2.2944584498283636
Ccnb1,1.061223260025859,0.15773865142193508,0.5528402109401005,0.5136700178474927,1.456895179612733,0.1412116034318098,Ccnb1,FALSE,FALSE,FALSE,FALSE,1.0236528835262309,FALSE,TRUE,2.2767008438235825
